Reading Datetime	Min_Temperature (*C)	Max_Temperature (*C)	Avg_Temperature (*C)	Sum_Precipitation (mm)	
 missing data row 1989-09-29 14:00:00
30-Sep-1989	21	28	24.5	0	
1-Oct-1989	20	31	25.5	0	
2-Oct-1989	22	31.5	26.75	0	
3-Oct-1989	23	29	26	0	
4-Oct-1989	28	28	28	0.100000001490116	
 missing data row 1989-10-04 14:00:00
5-Oct-1989	21	32	26.5	0.100000001490116	
6-Oct-1989	21	31.5	26.25	0	
7-Oct-1989	22.5	33	27.75	0	
8-Oct-1989	23	33.5	28.25	0	
9-Oct-1989	21.5	21.5	21.5	30.1000003814697	
10-Oct-1989	21	27	24	0	
11-Oct-1989	21.5	30	25.75	0	
12-Oct-1989	22	31.5	26.75	0	
13-Oct-1989	19	23.5	21.25	0	
14-Oct-1989	18.5	29.5	24	0	
15-Oct-1989	21.5	30	25.75	0	
16-Oct-1989	23	27.5	25.25	0.100000001490116	
17-Oct-1989	22	23	22.5	28.7000007629395	
18-Oct-1989	20	27	23.5	0	
19-Oct-1989	21	30	25.5	0	
20-Oct-1989	22	31	26.5	0	
21-Oct-1989	23	31	27	0	
22-Oct-1989	23	26	24.5	21.2000007629395	
23-Oct-1989	23	28.5	25.75	0	
24-Oct-1989	23	26	24.5	15.1999998092651	
25-Oct-1989	23.5	27	25.25	0.100000001490116	
26-Oct-1989	22	27	24.5	1.10000002384186	
27-Oct-1989	15	25.5	20.25	21.8999996185303	
28-Oct-1989	15.5	25	20.25	0	
29-Oct-1989	18	28	23	0	
30-Oct-1989	21.5	30	25.75	0	
31-Oct-1989	23	29.5	26.25	0.100000001490116	
1-Nov-1989	22	25	23.5	33.2000007629395	
2-Nov-1989	22	27	24.5	0	
3-Nov-1989	22	30	26	0	
4-Nov-1989	24	29	26.5	0.100000001490116	
5-Nov-1989	24	28	26	0	
6-Nov-1989	23.5	26	24.75	6.80000019073486	
 358 records missing
 missing data row 1990-11-01 04:00:00
2-Nov-1990	21.5	26.5	24	3	
3-Nov-1990	23	27	25	6.40000009536743	
4-Nov-1990	23.5	28	25.75	0.100000001490116	
5-Nov-1990	22	30	26	0.100000001490116	
6-Nov-1990	20	25	22.5	38	
7-Nov-1990	21	30	25.5	0	
 2 records missing
 missing data row 1990-11-11 04:00:00
12-Nov-1990	21	29.5	25.25	0	
13-Nov-1990	21.5	29.5	25.5	0	
14-Nov-1990	23	29.5	26.25	0	
15-Nov-1990	22	30	26	0	
16-Nov-1990	23.5	29	26.25	1	
17-Nov-1990	22.5	24	23.25	27	
18-Nov-1990	23	24	23.5	0	
19-Nov-1990	22.5	25	23.75	18.6000003814697	
20-Nov-1990	21.5	26.5	24	0	
21-Nov-1990	22	28	25	0	
22-Nov-1990	23.5	29	26.25	0.200000002980232	
23-Nov-1990	23.5	27.5	25.5	0.400000005960464	
24-Nov-1990	23	25.5	24.25	6.59999990463257	
25-Nov-1990	23	27.5	25.25	0	
26-Nov-1990	22	29.5	25.75	0	
27-Nov-1990	22	25	23.5	0.600000023841858	
28-Nov-1990	21.5	28	24.75	0	
29-Nov-1990	23	30	26.5	0	
30-Nov-1990	23.5	29	26.25	0.200000002980232	
1-Dec-1990	23	25	24	4.59999990463257	
 210 records missing
 missing data row 1991-06-30 14:00:00
1-Jul-1991				0	
 missing data row 1991-07-01 14:00:00
2-Jul-1991				0	
 missing data row 1991-07-02 14:00:00
3-Jul-1991				0	
 missing data row 1991-07-03 14:00:00
4-Jul-1991				0	
 missing data row 1991-07-04 14:00:00
5-Jul-1991				0	
 missing data row 1991-07-05 14:00:00
6-Jul-1991				0	
 missing data row 1991-07-06 14:00:00
7-Jul-1991				0	
 missing data row 1991-07-07 14:00:00
8-Jul-1991				0	
 missing data row 1991-07-08 14:00:00
9-Jul-1991				0	
 missing data row 1991-07-09 14:00:00
10-Jul-1991				0	
 missing data row 1991-07-10 14:00:00
11-Jul-1991				0	
 missing data row 1991-07-11 14:00:00
12-Jul-1991				0	
 missing data row 1991-07-12 14:00:00
13-Jul-1991				54	
 missing data row 1991-07-13 14:00:00
14-Jul-1991				10	
 missing data row 1991-07-14 14:00:00
15-Jul-1991				0	
 missing data row 1991-07-15 14:00:00
16-Jul-1991				0	
 missing data row 1991-07-16 14:00:00
17-Jul-1991				0	
 missing data row 1991-07-17 14:00:00
18-Jul-1991				0	
 missing data row 1991-07-18 14:00:00
19-Jul-1991				0	
 missing data row 1991-07-19 14:00:00
20-Jul-1991				0	
 missing data row 1991-07-20 14:00:00
21-Jul-1991				0	
 missing data row 1991-07-21 14:00:00
22-Jul-1991				46	
 missing data row 1991-07-22 14:00:00
23-Jul-1991				0	
 missing data row 1991-07-23 14:00:00
24-Jul-1991				0	
 missing data row 1991-07-24 14:00:00
25-Jul-1991				0	
 missing data row 1991-07-25 14:00:00
26-Jul-1991				0	
 missing data row 1991-07-26 14:00:00
27-Jul-1991				0	
 missing data row 1991-07-27 14:00:00
28-Jul-1991				0	
 missing data row 1991-07-28 14:00:00
29-Jul-1991				0	
 missing data row 1991-07-29 14:00:00
30-Jul-1991				0	
 missing data row 1991-07-30 14:00:00
31-Jul-1991				11.3000001907349	
 missing data row 1991-07-31 14:00:00
1-Aug-1991				1	
 missing data row 1991-08-01 14:00:00
2-Aug-1991				20	
 missing data row 1991-08-02 14:00:00
3-Aug-1991				1	
 missing data row 1991-08-03 14:00:00
4-Aug-1991				0	
 missing data row 1991-08-04 14:00:00
5-Aug-1991				0	
 missing data row 1991-08-05 14:00:00
6-Aug-1991				0	
 missing data row 1991-08-06 14:00:00
7-Aug-1991				0	
 missing data row 1991-08-07 14:00:00
8-Aug-1991				0	
 missing data row 1991-08-08 14:00:00
9-Aug-1991				0	
 missing data row 1991-08-09 14:00:00
10-Aug-1991				0	
 missing data row 1991-08-10 14:00:00
11-Aug-1991				0	
 missing data row 1991-08-11 14:00:00
12-Aug-1991				0	
 2 records missing missing data row 1991-08-12 14:00:00

 missing data row 1991-08-16 04:00:00
17-Aug-1991	26	29	27.5	0	
18-Aug-1991	26	29	27.5	0	
19-Aug-1991	26	29	27.5	0	
20-Aug-1991	26	29	27.5	0	
21-Aug-1991	26	29	27.5	0	
22-Aug-1991	26	29	27.5	0	
23-Aug-1991	25	29	27	0	
24-Aug-1991	25	29	27	0	
25-Aug-1991	21	29	25	0	
26-Aug-1991	28	32	30	0	
27-Aug-1991	19	26	22.5	0	
28-Aug-1991				0	
 missing data row 1991-08-28 14:00:00
29-Aug-1991	19	27	23	0	
30-Aug-1991	18	28	23	0	
31-Aug-1991	19	28	23.5	20	
1-Sep-1991				0	
 missing data row 1991-09-01 14:00:00
2-Sep-1991				0	
 missing data row 1991-09-02 14:00:00
3-Sep-1991				0	
 missing data row 1991-09-03 14:00:00
4-Sep-1991				0	
 missing data row 1991-09-04 14:00:00
5-Sep-1991				0	
 missing data row 1991-09-05 14:00:00
6-Sep-1991				0	
 missing data row 1991-09-06 14:00:00
7-Sep-1991				8	
 missing data row 1991-09-07 14:00:00
8-Sep-1991				9	
 missing data row 1991-09-08 14:00:00
9-Sep-1991				5.19999980926514	
 2 records missing missing data row 1991-09-09 14:00:00

 10 records missing missing data row 1991-09-13 14:00:00

 missing data row 1991-09-25 04:00:00
26-Sep-1991	22	29	25.5	0.100000001490116	
27-Sep-1991	22	29	25.5	0	
28-Sep-1991	24	30	27	0.100000001490116	
29-Sep-1991	22	29	25.5	1.20000004768372	
30-Sep-1991	23	31	27	0.100000001490116	
1-Oct-1991	22	31	26.5	2	
2-Oct-1991	23	29	26	0.100000001490116	
3-Oct-1991	22	28	25	3	
4-Oct-1991	25	29	27	0	
5-Oct-1991	21	31	26	0	
6-Oct-1991	21	30	25.5	0	
7-Oct-1991	15	25	20	6.5	
8-Oct-1991	13.5	21	17.25	0	
9-Oct-1991	13	23	18	0	
10-Oct-1991	16	29	22.5	0	
11-Oct-1991	18	31	24.5	0	
12-Oct-1991	19	32.5	25.75	0	
13-Oct-1991	26	33	29.5	0	
14-Oct-1991	25	33	29	0	
15-Oct-1991	25	32	28.5	0	
16-Oct-1991	25	28	26.5	46	
17-Oct-1991	25	28	26.5	0	
18-Oct-1991	18	27	22.5	24	
19-Oct-1991	21	29	25	32	
20-Oct-1991	18	29	23.5	2.20000004768372	
21-Oct-1991	19	28	23.5	0.100000001490116	
22-Oct-1991	19	30	24.5	0	
23-Oct-1991	19.5	29	24.25	0.100000001490116	
24-Oct-1991	19	28	23.5	1	
25-Oct-1991	18	25	21.5	0.100000001490116	
26-Oct-1991	20	28	24	0	
27-Oct-1991	19	30	24.5	0.100000001490116	
28-Oct-1991	19	28	23.5	1.5	
29-Oct-1991	20	30	25	0.100000001490116	
30-Oct-1991	20	29	24.5	0	
31-Oct-1991	20	29	24.5	0.100000001490116	
1-Nov-1991	20	30	25	0	
2-Nov-1991	19	28	23.5	0	
3-Nov-1991	22	30	26	28	
4-Nov-1991	22	28	25	0.100000001490116	
5-Nov-1991	18	29	23.5	102	
6-Nov-1991	20	26.5	23.25	6	
7-Nov-1991	20	21	20.5	0	
8-Nov-1991	19	28	23.5	1	
9-Nov-1991	20	29	24.5	1	
10-Nov-1991	21	30	25.5	0.100000001490116	
11-Nov-1991	22	30	26	0.100000001490116	
12-Nov-1991	23	29	26	0.100000001490116	
13-Nov-1991	20	22	21	15	
14-Nov-1991	21	26	23.5	0	
15-Nov-1991	22	28	25	0	
16-Nov-1991	21	25	23	37	
17-Nov-1991	21	24	22.5	5	
18-Nov-1991	22	28	25	0	
19-Nov-1991	21	24	22.5	14	
20-Nov-1991	21	23	22	23	
21-Nov-1991	20	27	23.5	0	
22-Nov-1991	21	30	25.5	0	
23-Nov-1991	22	27	24.5	0	
24-Nov-1991	22	26	24	0	
25-Nov-1991	22	27	24.5	0	
26-Nov-1991	21	25	23	39	
27-Nov-1991	22	26	24	10	
28-Nov-1991	21	26	23.5	0	
29-Nov-1991	21	25	23	72	
30-Nov-1991	22	27	24.5	0	
1-Dec-1991	22	26	24	2	
2-Dec-1991	22	28	25	12.1999998092651	
3-Dec-1991	21	23	22	6.19999980926514	
4-Dec-1991	21	28	24.5	0	
5-Dec-1991	19	25	22	2	
6-Dec-1991	20	24	22	7	
7-Dec-1991	21	24	22.5	4	
8-Dec-1991	20	26	23	3	
9-Dec-1991	21	29	25	0	
10-Dec-1991	24	30	27	0	
11-Dec-1991	23	26	24.5	2	
12-Dec-1991	23	29	26	0	
13-Dec-1991	22	27	24.5	8.10000038146973	
14-Dec-1991	21	23	22	13.3000001907349	
15-Dec-1991	20	28	24	0	
16-Dec-1991	23	26	24.5	0	
17-Dec-1991	22	27	24.5	1	
18-Dec-1991	23	27	25	0	
19-Dec-1991	20	25	22.5	13	
20-Dec-1991	21	29	25	0	
21-Dec-1991	23	28	25.5	0	
22-Dec-1991	23	27	25	2	
23-Dec-1991	22	28	25	0	
24-Dec-1991	22	28	25	0	
25-Dec-1991	21	25	23	11.1999998092651	
26-Dec-1991	21	27	24	0	
27-Dec-1991	21	27	24	0	
28-Dec-1991	21	23	22	47	
29-Dec-1991	21	23	22	8.30000019073486	
30-Dec-1991	20	22	21	24	
31-Dec-1991	21	28	24.5	0	
1-Jan-1992	22	27	24.5	0	
2-Jan-1992	22	26	24	1	
3-Jan-1992	21	24	22.5	85	
4-Jan-1992	21	24	22.5	1	
5-Jan-1992	21	26	23.5	0	
6-Jan-1992	21	28	24.5	0	
7-Jan-1992	22	29	25.5	0	
8-Jan-1992	22	30	26	0	
9-Jan-1992	22	27	24.5	0	
10-Jan-1992	22	24	23	7	
11-Jan-1992	21	24	22.5	28	
12-Jan-1992	22	26	24	15.1000003814697	
13-Jan-1992	22	24	23	12.1999998092651	
14-Jan-1992	22	26	24	0.100000001490116	
15-Jan-1992	22	28	25	1	
16-Jan-1992	22	25	23.5	7.19999980926514	
17-Jan-1992	21	24	22.5	0	
18-Jan-1992	22	25	23.5	0	
19-Jan-1992	22	28	25	6	
20-Jan-1992	22	29	25.5	7.59999990463257	
21-Jan-1992	21	28	24.5	0	
22-Jan-1992	21	28	24.5	128	
23-Jan-1992	19	29	24	0	
24-Jan-1992	21	27	24	1	
25-Jan-1992	19	29	24	0.100000001490116	
26-Jan-1992	21	30	25.5	0	
27-Jan-1992	18	26	22	1.60000002384186	
28-Jan-1992	20	30	25	0	
29-Jan-1992	20	30	25	0	
30-Jan-1992	21	30.5	25.75	0	
31-Jan-1992	21.5	31	26.25	0	
1-Feb-1992	20	31	25.5	6.5	
2-Feb-1992	20	31	25.5	0	
3-Feb-1992	22	30	26	3.20000004768372	
4-Feb-1992	21	26	23.5	49	
5-Feb-1992	21	25	23	8.60000038146973	
6-Feb-1992	20	27	23.5	0	
7-Feb-1992	20	30	25	1.5	
8-Feb-1992	21	29	25	0	
9-Feb-1992	21	30.5	25.75	0	
10-Feb-1992	21.5	31.5	26.5	0	
11-Feb-1992	20	26	23	14	
12-Feb-1992	21	27	24	0	
13-Feb-1992	22	26	24	1.20000004768372	
14-Feb-1992	20	28	24	5.80000019073486	
15-Feb-1992	20	25	22.5	20.3999996185303	
16-Feb-1992	19	28	23.5	0	
17-Feb-1992	21	28	24.5	0.100000001490116	
18-Feb-1992	19	28	23.5	0	
19-Feb-1992	19	28	23.5	0	
20-Feb-1992	22	28	25	4.59999990463257	
21-Feb-1992	22	26	24	0	
22-Feb-1992	21	26	23.5	0.100000001490116	
23-Feb-1992	20	24	22	16.7999992370605	
24-Feb-1992	21	26	23.5	17	
25-Feb-1992	21	24	22.5	58	
26-Feb-1992	22	29	25.5	0.100000001490116	
27-Feb-1992	21	28	24.5	0.400000005960464	
28-Feb-1992	20	22.5	21.25	14.6000003814697	
29-Feb-1992	21.5	26	23.75	5.59999990463257	
1-Mar-1992	22	28	25	31	
2-Mar-1992	20	27	23.5	17.7999992370605	
3-Mar-1992	20	25.5	22.75	22.3999996185303	
4-Mar-1992	21	25.5	23.25	0	
5-Mar-1992	23	26.5	24.75	0	
6-Mar-1992	22	26	24	0.600000023841858	
7-Mar-1992	20	28	24	3.5	
8-Mar-1992	20	30	25	0.800000011920929	
9-Mar-1992	21	30	25.5	0	
10-Mar-1992	20.5	25.5	23	104.599998474121	
11-Mar-1992	20	28	24	1	
12-Mar-1992	21	26	23.5	5.80000019073486	
13-Mar-1992	21	27.5	24.25	0	
14-Mar-1992	21	29	25	0.100000001490116	
15-Mar-1992	21.5	26.5	24	5	
16-Mar-1992	18	25	21.5	61	
17-Mar-1992	22	29	25.5	0	
18-Mar-1992	20	30	25	0	
19-Mar-1992	20	30	25	0	
20-Mar-1992	22	31	26.5	0	
21-Mar-1992	23	29	26	5	
22-Mar-1992	19	29	24	50	
23-Mar-1992	18	25	21.5	69	
24-Mar-1992	17	26	21.5	0.100000001490116	
25-Mar-1992	20	30	25	0.100000001490116	
26-Mar-1992	20	30	25	0	
27-Mar-1992	19	28	23.5	0	
28-Mar-1992	18	30	24	0	
29-Mar-1992	18	30	24	0.400000005960464	
30-Mar-1992	19	30	24.5	25.2000007629395	
31-Mar-1992	18	26	22	0.400000005960464	
1-Apr-1992	20	27	23.5	0.100000001490116	
2-Apr-1992	20.5	27	23.75	4.59999990463257	
3-Apr-1992	21	26	23.5	2.40000009536743	
4-Apr-1992	21	26	23.5		
5-Apr-1992	22	28	25		
6-Apr-1992	22	27	24.5		
7-Apr-1992	22	26	24	9.10000038146973	
8-Apr-1992	22	23	22.5	3	
9-Apr-1992	21	23	22		
10-Apr-1992	20	26	23		
11-Apr-1992	21	29	25		
12-Apr-1992	23	29	26		
13-Apr-1992	20	29	24.5	10.3000001907349	
14-Apr-1992	18	25	21.5	8.39999961853027	
15-Apr-1992	18	24	21		
16-Apr-1992	19	24	21.5		
17-Apr-1992	21	27	24		
18-Apr-1992	21	28	24.5		
19-Apr-1992	22	26	24	3.09999990463257	
20-Apr-1992	21	24	22.5	28	
21-Apr-1992	21	26	23.5	0.100000001490116	
22-Apr-1992	21	28	24.5		
 7 records missing
 missing data row 1992-05-01 04:00:00
2-May-1992	19	28	23.5	9	
3-May-1992	20	22.5	21.25	93	
4-May-1992	20.5	28	24.25	5.59999990463257	
5-May-1992	21	28.5	24.75	1.20000004768372	
6-May-1992	21	28.5	24.75	0	
7-May-1992	21.5	29	25.25	10.8000001907349	
8-May-1992	22.5	28	25.25	10.8000001907349	
9-May-1992	21	28	24.5	0	
10-May-1992	23.5	29	26.25	0	
11-May-1992	21.5	26.5	24	11.3999996185303	
12-May-1992	21.5	25	23.25	3	
13-May-1992	22	26	24	0	
14-May-1992	22	26	24	0	
15-May-1992	22	28	25	6	
16-May-1992	23	30	26.5	2	
17-May-1992	23.5	30	26.75	0	
18-May-1992	22.5	29	25.75	0	
19-May-1992	23.5	30	26.75	0	
20-May-1992	21.5	26	23.75	6.80000019073486	
21-May-1992	22.5	30.5	26.5	7.40000009536743	
22-May-1992	23.5	30.5	27	0.100000001490116	
23-May-1992	23	30.5	26.75	3	
24-May-1992	20	23.5	21.75	0.100000001490116	
25-May-1992	22	27	24.5	0.100000001490116	
26-May-1992	21	30.5	25.75	0	
27-May-1992	20	30	25	0	
28-May-1992	20.5	22.5	21.5	0	
29-May-1992	21.5	29.5	25.5	0	
30-May-1992	20.5	29.5	25	4.40000009536743	
31-May-1992	15	23.5	19.25	4	
1-Jun-1992	15	20	17.5	5.80000019073486	
2-Jun-1992	16	24	20	0	
3-Jun-1992	18	26	22	0	
4-Jun-1992	19	27.5	23.25	0	
5-Jun-1992	18	28	23	0	
6-Jun-1992	23	30	26.5	0	
7-Jun-1992	20	30	25	0	
8-Jun-1992	20.5	30	25.25	0	
9-Jun-1992	23.5	31	27.25	4.19999980926514	
10-Jun-1992	18	28	23	14.3000001907349	
11-Jun-1992	17.5	27	22.25	0	
12-Jun-1992	18	26	22	0	
13-Jun-1992	18	27	22.5	0	
14-Jun-1992	18	28	23	0	
15-Jun-1992	18.5	28.5	23.5	0	
16-Jun-1992	18.5	28.5	23.5	6.5	
17-Jun-1992	18.5	27.5	23	0.100000001490116	
18-Jun-1992	18.5	24	21.25	13.1999998092651	
19-Jun-1992	18	25	21.5	1	
20-Jun-1992	20	25.5	22.75	0.100000001490116	
21-Jun-1992	19	27	23	0	
22-Jun-1992	18	28	23	0	
23-Jun-1992	18	27	22.5	0	
24-Jun-1992	18.5	27.5	23	0	
25-Jun-1992	18	28	23	0	
26-Jun-1992	18	28	23	0	
27-Jun-1992	18	28	23	0	
28-Jun-1992	21	25.5	23.25	8	
29-Jun-1992	20	26	23	1.5	
30-Jun-1992	18.5	23.5	21	6.59999990463257	
1-Jul-1992	16	23	19.5	27	
2-Jul-1992	17	22.5	19.75	0.400000005960464	
3-Jul-1992	17	24	20.5	0	
4-Jul-1992	17	25	21	0	
5-Jul-1992	17.5	27	22.25	0	
6-Jul-1992	17.5	24	20.75	1.39999997615814	
7-Jul-1992	13	20	16.5	2	
8-Jul-1992	13.5	21.5	17.5	0	
9-Jul-1992	13.5	21.5	17.5	0	
10-Jul-1992	15.5	23.5	19.5	0	
11-Jul-1992	18	26	22	0	
12-Jul-1992	19	25.5	22.25	0	
13-Jul-1992	19	26	22.5	0	
14-Jul-1992	19	26	22.5	0	
15-Jul-1992	19	26	22.5	0.100000001490116	
16-Jul-1992	15	24	19.5	0.100000001490116	
17-Jul-1992	16	22	19	0	
18-Jul-1992	15	17.5	16.25	1.79999995231628	
19-Jul-1992	14	20.5	17.25	0	
20-Jul-1992	16	23	19.5	0	
21-Jul-1992	13	21	17	0	
22-Jul-1992	16	23	19.5	0	
23-Jul-1992	13	21	17	0	
24-Jul-1992	12	19	15.5	0	
25-Jul-1992	11.5	18	14.75	0	
26-Jul-1992	18	24	21	0	
27-Jul-1992	16	24	20	0	
28-Jul-1992	16	25	20.5	0	
29-Jul-1992	19	26	22.5	0	
30-Jul-1992	19	27.5	23.25	0	
31-Jul-1992	19	27	23	0	
1-Aug-1992	19	27	23	0	
2-Aug-1992	14	22	18	3	
3-Aug-1992	13.5	16	14.75	0	
4-Aug-1992	16	19.5	17.75	0	
5-Aug-1992	16	23	19.5	0	
6-Aug-1992	16	23	19.5	0	
7-Aug-1992	16.5	25.5	21	0	
8-Aug-1992	17.5	23.5	20.5	0	
9-Aug-1992	19	26	22.5	2.20000004768372	
10-Aug-1992	19	24	21.5	0	
11-Aug-1992	16	20	18	0	
12-Aug-1992	17	22	19.5	7	
13-Aug-1992	17	22	19.5	0	
14-Aug-1992	17	21	19	0	
15-Aug-1992	17	25	21	0.300000011920929	
16-Aug-1992	18.5	27.5	23	0	
17-Aug-1992	19	26	22.5	1.5	
18-Aug-1992	19	24	21.5	11	
19-Aug-1992	19	22	20.5	3.5	
20-Aug-1992	18	20.5	19.25	36	
21-Aug-1992	17	18	17.5	40	
22-Aug-1992	17	20	18.5	1.5	
 1 records missing
 missing data row 1992-08-25 04:00:00
26-Aug-1992	20	28	24	0	
27-Aug-1992	20	29	24.5	0	
28-Aug-1992	20	27.5	23.75	0.5	
29-Aug-1992	21	29	25	0	
30-Aug-1992	20	28	24	0	
31-Aug-1992	20.5	27	23.75	0	
1-Sep-1992	20	28	24	0	
2-Sep-1992	16.5	20	18.25	2	
3-Sep-1992	15	18	16.5	1	
4-Sep-1992	16.5	20	18.25	1	
5-Sep-1992	19	25	22	0	
6-Sep-1992	19	26.5	22.75	0.100000001490116	
7-Sep-1992	19	26.5	22.75	1	
8-Sep-1992	19	25	22	0	
9-Sep-1992	19	25.5	22.25	0	
10-Sep-1992	20	28.5	24.25	0	
11-Sep-1992	20	30	25	0	
12-Sep-1992	21	26	23.5	0	
13-Sep-1992	19	22.5	20.75	66	
14-Sep-1992	19	26	22.5	19.5	
15-Sep-1992	19	21	20	12.6000003814697	
16-Sep-1992	19	21	20	3	
17-Sep-1992	19	27.5	23.25	0	
18-Sep-1992	20	28.5	24.25	0	
19-Sep-1992	19	27.5	23.25	12	
20-Sep-1992	17.5	25	21.25	0.100000001490116	
21-Sep-1992	19	27.5	23.25	0	
22-Sep-1992	21	28.5	24.75	0	
23-Sep-1992	22	25	23.5	2.79999995231628	
24-Sep-1992	21	28	24.5	0	
25-Sep-1992	17	25	21	0	
26-Sep-1992	15	22.5	18.75	25	
27-Sep-1992	15.5	22	18.75	0	
28-Sep-1992	15	23	19	0	
29-Sep-1992	19	28	23.5	0	
30-Sep-1992	19	28	23.5	0	
1-Oct-1992	19	28	23.5	0	
2-Oct-1992	20	28	24	0	
3-Oct-1992	21	29	25	0	
4-Oct-1992	22	30	26	0	
5-Oct-1992	22	28.5	25.25	0	
6-Oct-1992	22	29.5	25.75	0.100000001490116	
7-Oct-1992	20	26	23	42.0999984741211	
8-Oct-1992	19	30	24.5	0	
9-Oct-1992	21	25	23	4	
10-Oct-1992	21.5	26	23.75		
11-Oct-1992	21	25	23	22	
12-Oct-1992	19	22	20.5	22	
13-Oct-1992	18.5	25	21.75	0	
14-Oct-1992	21	26	23.5	0	
15-Oct-1992	21.5	28	24.75	0	
16-Oct-1992	22	28	25	0	
17-Oct-1992	22.5	29.5	26	0	
18-Oct-1992	21	27.5	24.25	46.7000007629395	
19-Oct-1992	21	25	23	0	
20-Oct-1992	21	27.5	24.25	0	
21-Oct-1992	21	29	25	6	
22-Oct-1992	21	23.5	22.25	6.19999980926514	
23-Oct-1992	21	27	24	0	
24-Oct-1992	21	27.5	24.25	0	
25-Oct-1992	21	27.5	24.25	0	
26-Oct-1992	21	27	24	0	
27-Oct-1992	23.5	29	26.25	0	
28-Oct-1992	23.5	30	26.75	0	
29-Oct-1992	21	29.5	25.25	0	
30-Oct-1992	21	30	25.5	0	
31-Oct-1992	21	28	24.5	0	
1-Nov-1992	20	28	24	0	
2-Nov-1992	18	30	24	0	
3-Nov-1992	21	31	26	0	
4-Nov-1992	25	26.5	25.75	30	
5-Nov-1992	12.5	22	17.25	15	
6-Nov-1992	15	25	20	0	
7-Nov-1992	17	24	20.5	0	
8-Nov-1992	17	27.5	22.25	15	
9-Nov-1992	17	30	23.5	2	
10-Nov-1992	20	27	23.5	1.60000002384186	
11-Nov-1992	20	27	23.5	0	
12-Nov-1992	17	27	22	0	
13-Nov-1992	17.5	30	23.75	8.60000038146973	
14-Nov-1992	17.5	29	23.25	18	
15-Nov-1992	19	28	23.5	15	
16-Nov-1992	19	26	22.5	6	
17-Nov-1992	18	25	21.5	3	
18-Nov-1992	18.5	23.5	21	9.60000038146973	
19-Nov-1992	18	29	23.5	0	
20-Nov-1992	18	28	23	5	
21-Nov-1992	19	27.5	23.25	7.5	
22-Nov-1992	18	27	22.5	2	
23-Nov-1992	20	29	24.5	4.5	
24-Nov-1992	17.5	25	21.25	15	
25-Nov-1992	18.5	29	23.75		
26-Nov-1992	19	30	24.5	10	
27-Nov-1992	17	25	21	116.599998474121	
28-Nov-1992	18	27.5	22.75	0	
29-Nov-1992	21	27	24	2	
30-Nov-1992	21.5	27.5	24.5		
1-Dec-1992	22	28	25	2.09999990463257	
2-Dec-1992	20	22	21	0.100000001490116	
3-Dec-1992	19.5	24	21.75	11.8999996185303	
4-Dec-1992	21	27	24		
5-Dec-1992	21	28	24.5		
6-Dec-1992	22	27	24.5	4.90000009536743	
7-Dec-1992	21	26	23.5	5.09999990463257	
8-Dec-1992	21	27	24		
9-Dec-1992	22.5	27	24.75		
10-Dec-1992	21.5	26.5	24		
11-Dec-1992	19.5	25	22.25	14.8999996185303	
12-Dec-1992	19	28	23.5		
 28 records missing
 missing data row 1993-01-11 04:00:00
12-Jan-1993	18	27	22.5		
13-Jan-1993	20	28	24	34	
14-Jan-1993	21	25	23	0	
15-Jan-1993	21	26	23.5	7.80000019073486	
16-Jan-1993	21	21	21	0.100000001490116	
17-Jan-1993	21	22	21.5	40	
18-Jan-1993	21	22	21.5	37	
19-Jan-1993	20	25	22.5	0	
20-Jan-1993	22.5	27.5	25	0	
21-Jan-1993	22	27	24.5	0	
22-Jan-1993	21.5	28	24.75	0	
23-Jan-1993	22	28	25	0	
24-Jan-1993	22	26	24	1	
25-Jan-1993	22	25	23.5	0	
26-Jan-1993	22	24	23	0	
27-Jan-1993	20	26	23	11.3999996185303	
28-Jan-1993	21	26	23.5	0.400000005960464	
29-Jan-1993	21	26	23.5	0	
30-Jan-1993	20	25	22.5	0	
31-Jan-1993	21	26	23.5	0.400000005960464	
1-Feb-1993	22	26	24	0	
2-Feb-1993	22	26	24	3	
3-Feb-1993	20.5	27	23.75	0.100000001490116	
4-Feb-1993	24	24.5	24.25	0.600000023841858	
5-Feb-1993	21	27.5	24.25	0.100000001490116	
6-Feb-1993	20.5	27.5	24	0.100000001490116	
7-Feb-1993	21.5	26.5	24	0.100000001490116	
8-Feb-1993	22.5	28	25.25	37	
9-Feb-1993	21.5	24	22.75	0	
10-Feb-1993	18	24	21	0	
11-Feb-1993	20	23	21.5	7.40000009536743	
12-Feb-1993	21	27	24	0	
13-Feb-1993	22	28	25	4	
14-Feb-1993	21	25	23	129	
15-Feb-1993	21	25	23	3.40000009536743	
16-Feb-1993	21	25	23	0.100000001490116	
17-Feb-1993	21	27	24	0	
18-Feb-1993	21	25	23	29	
19-Feb-1993	21	26	23.5	0.400000005960464	
20-Feb-1993	19	24	21.5	52	
21-Feb-1993	20	23	21.5	7	
22-Feb-1993	21	26	23.5	0	
23-Feb-1993	21	26	23.5	0	
24-Feb-1993	21	27	24	15	
25-Feb-1993	22	23	22.5	15	
26-Feb-1993	20.5	23	21.75	0.100000001490116	
27-Feb-1993	20.5	27	23.75	0.100000001490116	
28-Feb-1993	21.5	22.5	22	62	
1-Mar-1993	21.5	26	23.75	0	
2-Mar-1993	21	25	23	0	
3-Mar-1993	21	25	23	0.100000001490116	
4-Mar-1993	21	25	23	33	
5-Mar-1993	21	25	23	1.79999995231628	
